SYMBOL,DATE,PRICE,SIZE
AAPL,20130227 10:00:00,445.98,2075481
AAPL,20130227 11:00:00,448.25,2000296
AAPL,20130227 12:00:00,447.08,4998972
AAPL,20130227 13:00:00,443.94,3503194
AAPL,20130227 14:00:00,447.12,2839698
AAPL,20130227 15:00:00,447.66,2901001
AAPL,20130228 9:00:00,445.55,1975676
AAPL,20130228 10:00:00,445.47,2159678
AAPL,20130228 11:00:00,445.01,1035321
AAPL,20130228 12:00:00,446.00,789121
AAPL,20130228 13:00:00,445.79,825854
AAPL,20130228 14:00:00,445.41,1094721
AAPL,20130228 15:00:00,443.19,2133106
AAPL,20130301 9:00:00,434.72,4219016
AAPL,20130301 10:00:00,433.77,3713093
AAPL,20130301 11:00:00,434.23,2421441
AAPL,20130301 12:00:00,434.80,1383512
AAPL,20130301 13:00:00,433.01,1732296
AAPL,20130301 14:00:00,431.82,1986365
AAPL,20130301 15:00:00,431.02,3564020
AAPL,20130304 9:00:00,426.70,3459967
AAPL,20130304 10:00:00,424.74,3910143
AAPL,20130304 11:00:00,423.57,2421704
AAPL,20130304 12:00:00,422.36,2076042
AAPL,20130304 13:00:00,423.23,1965177
AAPL,20130304 14:00:00,422.13,2063791
AAPL,20130304 15:00:00,420.59,4318537
AAPL,20130305 9:00:00,423.62,3750454
AAPL,20130305 10:00:00,427.35,4759968
AAPL,20130305 11:00:00,432.08,3441346
AAPL,20130305 12:00:00,433.95,2393576
AAPL,20130305 13:00:00,432.64,1627558
AAPL,20130305 14:00:00,429.75,2691342
AAPL,20130305 15:00:00,430.36,2968567
AAPL,20130306 9:00:00,430.41,3661253
AAPL,20130306 10:00:00,427.43,3086515
AAPL,20130306 11:00:00,428.71,1957531
AAPL,20130306 12:00:00,427.42,1188487
AAPL,20130306 13:00:00,425.92,1498062
AAPL,20130306 14:00:00,426.85,1400844
AAPL,20130306 15:00:00,425.38,2478872
AAPL,20130307 9:00:00,422.94,2297514
AAPL,20130307 10:00:00,422.69,2697486
AAPL,20130307 11:00:00,427.70,3732772
AAPL,20130307 12:00:00,428.06,1804275
AAPL,20130307 13:00:00,427.64,1221903
AAPL,20130307 14:00:00,427.52,1450316
AAPL,20130307 15:00:00,430.65,3094212
AAPL,20130308 9:00:00,432.73,3791837
AAPL,20130308 10:00:00,432.48,2616668
AAPL,20130308 11:00:00,431.93,1313723
AAPL,20130308 12:00:00,430.89,1250261
AAPL,20130308 13:00:00,431.43,1048999
AAPL,20130308 14:00:00,431.05,664553
AAPL,20130308 15:00:00,431.78,2116111
AAPL,20130311 9:00:00,427.82,1936700
AAPL,20130311 10:00:00,426.28,2033396
AAPL,20130311 11:00:00,426.54,1206311
AAPL,20130311 12:00:00,427.65,817608
AAPL,20130311 13:00:00,428.01,884437
AAPL,20130311 14:00:00,434.30,4302372
AAPL,20130311 15:00:00,437.37,4345233
AAPL,20130312 9:00:00,436.51,2986830
AAPL,20130312 10:00:00,433.46,3195039
AAPL,20130312 11:00:00,430.86,2531037
AAPL,20130312 12:00:00,431.14,1217729
AAPL,20130312 13:00:00,432.02,1413691
AAPL,20130312 14:00:00,429.89,1422181
AAPL,20130312 15:00:00,429.32,2751425
AAPL,20130313 9:00:00,426.91,1972018
AAPL,20130313 10:00:00,430.07,3210166
