SYMBOL,DATE,PRICE,SIZE
MSFT,20130507 12:00:00,33.30,4516611
MSFT,20130507 13:00:00,33.35,5902199
MSFT,20130507 14:00:00,33.36,3535396
MSFT,20130507 15:00:00,33.32,7716747
MSFT,20130508 9:00:00,32.78,13939839
MSFT,20130508 10:00:00,32.88,10944264
MSFT,20130508 11:00:00,33.01,4975620
MSFT,20130508 12:00:00,33.11,3740025
MSFT,20130508 13:00:00,33.13,3267556
MSFT,20130508 14:00:00,33.15,3065813
MSFT,20130508 15:00:00,33.09,9513275
MSFT,20130509 9:00:00,32.78,7489267
MSFT,20130509 10:00:00,32.69,9786571
MSFT,20130509 11:00:00,32.78,4998863
MSFT,20130509 12:00:00,32.82,2272752
MSFT,20130509 13:00:00,32.93,4606324
MSFT,20130509 14:00:00,32.83,5165099
MSFT,20130509 15:00:00,32.71,10274684
MSFT,20130510 9:00:00,32.50,5892338
MSFT,20130510 10:00:00,32.59,7145496
MSFT,20130510 11:00:00,32.58,5198836
MSFT,20130510 12:00:00,32.59,3552044
MSFT,20130510 13:00:00,32.61,2438520
MSFT,20130510 14:00:00,32.61,3107840
MSFT,20130510 15:00:00,32.63,7337470
MSFT,20130513 9:00:00,32.75,4786275
MSFT,20130513 10:00:00,32.79,5874561
MSFT,20130513 11:00:00,32.73,3594267
MSFT,20130513 12:00:00,32.76,1880973
MSFT,20130513 13:00:00,32.74,3102470
MSFT,20130513 14:00:00,32.86,4618474
MSFT,20130513 15:00:00,32.96,10145180
MSFT,20130514 9:00:00,33.06,6619181
MSFT,20130514 10:00:00,33.07,8612234
MSFT,20130514 11:00:00,33.13,5230216
MSFT,20130514 12:00:00,33.23,4770182
MSFT,20130514 13:00:00,33.24,4567948
MSFT,20130514 14:00:00,33.23,3611582
MSFT,20130514 15:00:00,33.39,12696072
MSFT,20130515 9:00:00,33.59,5625363
MSFT,20130515 10:00:00,33.68,6370145
MSFT,20130515 11:00:00,33.69,4929481
MSFT,20130515 12:00:00,33.69,4803099
MSFT,20130515 13:00:00,33.67,4024026
MSFT,20130515 14:00:00,33.64,5477326
MSFT,20130515 15:00:00,33.79,10953896
MSFT,20130516 9:00:00,33.96,11921076
MSFT,20130516 10:00:00,34.04,7532988
MSFT,20130516 11:00:00,34.06,7054756
MSFT,20130516 12:00:00,34.08,4290881
MSFT,20130516 13:00:00,34.04,5278232
MSFT,20130516 14:00:00,34.07,5547147
MSFT,20130516 15:00:00,34.06,14339492
MSFT,20130517 9:00:00,34.21,16428500
MSFT,20130517 10:00:00,34.29,7131502
MSFT,20130517 11:00:00,34.33,4840845
MSFT,20130517 12:00:00,34.34,2981668
MSFT,20130517 13:00:00,34.34,6176978
MSFT,20130517 14:00:00,34.45,7367363
MSFT,20130517 15:00:00,34.71,16526347
MSFT,20130520 9:00:00,34.76,5987749
MSFT,20130520 10:00:00,34.88,7947878
MSFT,20130520 11:00:00,34.92,5888203
MSFT,20130520 12:00:00,34.93,6046362
MSFT,20130520 13:00:00,34.87,4808154
MSFT,20130520 14:00:00,34.94,6907434
MSFT,20130520 15:00:00,34.95,13436257
MSFT,20130521 9:00:00,35.16,8623482
MSFT,20130521 10:00:00,35.04,10384807
MSFT,20130521 11:00:00,34.91,5711531
MSFT,20130521 12:00:00,34.95,3740171
MSFT,20130521 13:00:00,35.04,4480157
MSFT,20130521 14:00:00,34.88,6788643
MSFT,20130521 15:00:00,34.84,7549801
MSFT,20130522 9:00:00,34.53,7693112
MSFT,20130522 10:00:00,34.60,10572872
MSFT,20130522 11:00:00,34.64,12191356
MSFT,20130522 12:00:00,34.72,5291108
MSFT,20130522 13:00:00,34.65,5866077
MSFT,20130522 14:00:00,34.53,8751026
MSFT,20130522 15:00:00,34.50,10622253
MSFT,20130523 9:00:00,34.16,11414885
MSFT,20130523 10:00:00,34.22,11804555
MSFT,20130523 11:00:00,34.30,6172638
MSFT,20130523 12:00:00,34.35,3878699
MSFT,20130523 13:00:00,34.25,3705154
MSFT,20130523 14:00:00,34.26,4044214
MSFT,20130523 15:00:00,34.17,8833296
MSFT,20130524 9:00:00,34.02,5407748
MSFT,20130524 10:00:00,34.05,6186214
MSFT,20130524 11:00:00,34.14,5238073
MSFT,20130524 12:00:00,34.18,2460144
MSFT,20130524 13:00:00,34.19,2580795
MSFT,20130524 14:00:00,34.20,3296005
MSFT,20130524 15:00:00,34.14,6305044
MSFT,20130528 9:00:00,34.91,8761484
MSFT,20130528 10:00:00,34.87,6808892
MSFT,20130528 11:00:00,34.86,4608719
MSFT,20130528 12:00:00,34.79,3856712
MSFT,20130528 13:00:00,34.68,3929056
MSFT,20130528 14:00:00,34.76,4953668
MSFT,20130528 15:00:00,34.93,11147529
MSFT,20130529 9:00:00,34.88,7654593
MSFT,20130529 10:00:00,34.85,7845766
MSFT,20130529 11:00:00,34.63,4669869
MSFT,20130529 12:00:00,34.67,2393917
MSFT,20130529 13:00:00,34.72,3080094
MSFT,20130529 14:00:00,34.90,4076890
MSFT,20130529 15:00:00,34.90,6444402
MSFT,20130530 9:00:00,35.04,6112995
MSFT,20130530 10:00:00,35.03,10494087
MSFT,20130530 11:00:00,35.03,4934524
MSFT,20130530 12:00:00,34.98,3680559
MSFT,20130530 13:00:00,34.99,4582212
MSFT,20130530 14:00:00,35.13,4798448
MSFT,20130530 15:00:00,35.15,10864494
MSFT,20130531 9:00:00,34.91,4738340
MSFT,20130531 10:00:00,35.06,5191112
MSFT,20130531 11:00:00,35.19,5945903
MSFT,20130531 12:00:00,35.12,2755765
MSFT,20130531 13:00:00,35.17,2799024
MSFT,20130531 14:00:00,35.21,4237947
MSFT,20130531 15:00:00,35.03,13869689
MSFT,20130603 9:00:00,34.91,6162488
MSFT,20130603 10:00:00,35.06,9681688
MSFT,20130603 11:00:00,35.15,6257856
MSFT,20130603 12:00:00,35.09,4222442
MSFT,20130603 13:00:00,35.19,4238868
MSFT,20130603 14:00:00,35.27,4159563
MSFT,20130603 15:00:00,35.44,13797440
MSFT,20130604 9:00:00,35.60,7633352
MSFT,20130604 10:00:00,35.49,10129123
MSFT,20130604 11:00:00,35.57,9328429
MSFT,20130604 12:00:00,35.54,7559645
MSFT,20130604 13:00:00,35.42,5999881
MSFT,20130604 14:00:00,35.13,6713810
MSFT,20130604 15:00:00,34.94,16332702
MSFT,20130605 9:00:00,34.63,6539337
MSFT,20130605 10:00:00,34.77,10344676
MSFT,20130605 11:00:00,34.69,5984574
MSFT,20130605 12:00:00,34.68,4771783
MSFT,20130605 13:00:00,34.69,4899630
MSFT,20130605 14:00:00,34.69,3918307
MSFT,20130605 15:00:00,34.75,8052409
MSFT,20130606 9:00:00,34.98,4780424
MSFT,20130606 10:00:00,34.94,5353012
MSFT,20130606 11:00:00,34.87,4767819
MSFT,20130606 12:00:00,34.66,3963777
MSFT,20130606 13:00:00,34.59,3742095
MSFT,20130606 14:00:00,34.60,4935541
MSFT,20130606 15:00:00,34.79,7036316
MSFT,20130607 9:00:00,35.19,5374869
MSFT,20130607 10:00:00,35.43,6271600
MSFT,20130607 11:00:00,35.49,4909942
MSFT,20130607 12:00:00,35.47,2741514
MSFT,20130607 13:00:00,35.45,3225978
MSFT,20130607 14:00:00,35.47,2964199
MSFT,20130607 15:00:00,35.60,10825966
MSFT,20130610 9:00:00,35.51,4887773
MSFT,20130610 10:00:00,35.51,5678462
MSFT,20130610 11:00:00,35.49,3666936
MSFT,20130610 12:00:00,35.41,4817088
MSFT,20130610 13:00:00,35.24,5170298
MSFT,20130610 14:00:00,35.31,3183159
MSFT,20130610 15:00:00,35.41,6549019
MSFT,20130611 9:00:00,34.94,6407334
MSFT,20130611 10:00:00,34.85,8093246
MSFT,20130611 11:00:00,35.01,6135976
MSFT,20130611 12:00:00,35.08,3793690
MSFT,20130611 13:00:00,34.96,3528069
MSFT,20130611 14:00:00,34.87,3828964
MSFT,20130611 15:00:00,34.91,6371836
MSFT,20130612 9:00:00,35.18,3909902
MSFT,20130612 10:00:00,35.14,6022110
MSFT,20130612 11:00:00,35.09,6123092
MSFT,20130612 12:00:00,35.00,4615376
MSFT,20130612 13:00:00,35.03,3222692
MSFT,20130612 14:00:00,35.00,3892168
MSFT,20130612 15:00:00,34.96,7691365
MSFT,20130613 9:00:00,34.75,6119915
MSFT,20130613 10:00:00,34.68,6432154
MSFT,20130613 11:00:00,34.69,4620331
MSFT,20130613 12:00:00,34.69,4757888
MSFT,20130613 13:00:00,34.66,3155873
MSFT,20130613 14:00:00,34.72,5832394
MSFT,20130613 15:00:00,34.74,12008799
MSFT,20130614 9:00:00,34.48,7571821
MSFT,20130614 10:00:00,34.44,8432383
MSFT,20130614 11:00:00,34.38,4225476
MSFT,20130614 12:00:00,34.38,3299635
MSFT,20130614 13:00:00,34.31,3630624
MSFT,20130614 14:00:00,34.36,3319055
MSFT,20130614 15:00:00,34.38,7794291
MSFT,20130617 9:00:00,34.83,6534602
MSFT,20130617 10:00:00,34.84,6661141
MSFT,20130617 11:00:00,34.97,9350489
MSFT,20130617 12:00:00,35.04,6168896
MSFT,20130617 13:00:00,35.12,2411384
MSFT,20130617 14:00:00,34.92,6062623
MSFT,20130617 15:00:00,34.91,7497381
MSFT,20130618 9:00:00,35.00,4284902
MSFT,20130618 10:00:00,35.05,4840547
MSFT,20130618 11:00:00,35.06,3391422
MSFT,20130618 12:00:00,35.04,2356126
MSFT,20130618 13:00:00,35.06,2327187
MSFT,20130618 14:00:00,35.03,2780108
MSFT,20130618 15:00:00,35.00,4711176
MSFT,20130619 9:00:00,34.82,2978290
MSFT,20130619 10:00:00,34.96,3308520
MSFT,20130619 11:00:00,34.92,3074789
MSFT,20130619 12:00:00,34.99,1862889
MSFT,20130619 13:00:00,34.97,2091459
MSFT,20130619 14:00:00,34.88,7430965
MSFT,20130619 15:00:00,34.72,7687220
MSFT,20130620 9:00:00,34.14,6985846
MSFT,20130620 10:00:00,34.12,8314594
MSFT,20130620 11:00:00,33.98,6741142
MSFT,20130620 12:00:00,33.83,4666725
MSFT,20130620 13:00:00,33.74,4688434
MSFT,20130620 14:00:00,33.60,5254162
MSFT,20130620 15:00:00,33.48,12499488
MSFT,20130621 9:00:00,33.48,49956488
MSFT,20130621 10:00:00,33.22,10039066
MSFT,20130621 11:00:00,33.24,6148810
MSFT,20130621 12:00:00,33.25,5013435
MSFT,20130621 13:00:00,33.38,4034116
MSFT,20130621 14:00:00,33.20,7343689
MSFT,20130621 15:00:00,33.32,12513074
MSFT,20130624 9:00:00,32.94,8429505
MSFT,20130624 10:00:00,33.20,9709804
MSFT,20130624 11:00:00,33.37,6349468
MSFT,20130624 12:00:00,33.48,5934959
MSFT,20130624 13:00:00,33.84,6722774
MSFT,20130624 14:00:00,34.08,6467230
MSFT,20130624 15:00:00,33.88,10450622
MSFT,20130625 9:00:00,34.14,7466483
MSFT,20130625 10:00:00,33.70,9306478
MSFT,20130625 11:00:00,33.68,3359661
MSFT,20130625 12:00:00,33.69,3536705
MSFT,20130625 13:00:00,33.59,3262425
MSFT,20130625 14:00:00,33.57,3844135
MSFT,20130625 15:00:00,33.66,8621999
MSFT,20130626 9:00:00,34.09,7808115
MSFT,20130626 10:00:00,34.18,7483417
MSFT,20130626 11:00:00,34.23,4742536
MSFT,20130626 12:00:00,34.32,4265075
MSFT,20130626 13:00:00,34.30,3313933
MSFT,20130626 14:00:00,34.35,3188111
MSFT,20130626 15:00:00,34.38,8139834
MSFT,20130627 9:00:00,34.65,3610700
MSFT,20130627 10:00:00,34.65,4929284
MSFT,20130627 11:00:00,34.62,4303317
MSFT,20130627 12:00:00,34.61,2847266
MSFT,20130627 13:00:00,34.62,2731017
MSFT,20130627 14:00:00,34.57,2056834
MSFT,20130627 15:00:00,34.58,5653130
MSFT,20130628 9:00:00,34.59,4128622
MSFT,20130628 10:00:00,34.50,5753649
MSFT,20130628 11:00:00,34.63,2597646
MSFT,20130628 12:00:00,34.52,2220116
MSFT,20130628 13:00:00,34.60,2821937
MSFT,20130628 14:00:00,34.68,3432647
MSFT,20130628 15:00:00,34.66,9245012
MSFT,20130701 9:00:00,34.76,4905332
MSFT,20130701 10:00:00,34.87,4503905
MSFT,20130701 11:00:00,34.66,4008326
MSFT,20130701 12:00:00,34.55,2825026
MSFT,20130701 13:00:00,34.46,3442104
MSFT,20130701 14:00:00,34.48,2782447
MSFT,20130701 15:00:00,34.41,5267224
MSFT,20130702 9:00:00,34.24,6502116
MSFT,20130702 10:00:00,34.27,5816525
MSFT,20130702 11:00:00,34.21,3634062
MSFT,20130702 12:00:00,34.06,2895224
MSFT,20130702 13:00:00,33.93,2781154
MSFT,20130702 14:00:00,33.73,4995640
MSFT,20130702 15:00:00,33.88,7987537
MSFT,20130703 9:00:00,33.79,3325031
MSFT,20130703 10:00:00,33.95,4247413
MSFT,20130703 11:00:00,34.06,3212840
MSFT,20130703 12:00:00,34.18,4435549
MSFT,20130703 13:00:00,34.00,1632066
MSFT,20130703 14:00:00,33.98,55090
MSFT,20130703 15:00:00,34.02,345
MSFT,20130705 9:00:00,33.93,4944326
MSFT,20130705 10:00:00,33.75,5702696
MSFT,20130705 11:00:00,33.84,3565604
MSFT,20130705 12:00:00,34.04,2117407
MSFT,20130705 13:00:00,34.01,1248758
MSFT,20130705 14:00:00,34.10,2210147
MSFT,20130705 15:00:00,34.12,3196763
MSFT,20130708 9:00:00,34.38,4283459
MSFT,20130708 10:00:00,34.42,4378639
MSFT,20130708 11:00:00,34.16,5478523
MSFT,20130708 12:00:00,34.07,3780848
MSFT,20130708 13:00:00,34.15,2107787
MSFT,20130708 14:00:00,34.22,1555557
MSFT,20130708 15:00:00,34.24,4899885
MSFT,20130709 9:00:00,34.37,3702602
MSFT,20130709 10:00:00,34.27,4621704
MSFT,20130709 11:00:00,34.36,3460400
MSFT,20130709 12:00:00,34.41,1555726
MSFT,20130709 13:00:00,34.37,1461405
MSFT,20130709 14:00:00,34.36,2136369
MSFT,20130709 15:00:00,34.41,5700711
MSFT,20130710 9:00:00,34.60,4208833
MSFT,20130710 10:00:00,34.66,5834005
MSFT,20130710 11:00:00,34.62,3641366
MSFT,20130710 12:00:00,34.58,2575925
MSFT,20130710 13:00:00,34.61,1789944
MSFT,20130710 14:00:00,34.67,4169945
MSFT,20130710 15:00:00,34.67,5538741
MSFT,20130711 9:00:00,35.18,8138621
MSFT,20130711 10:00:00,35.18,6973729
MSFT,20130711 11:00:00,35.24,5539548
MSFT,20130711 12:00:00,35.36,4894610
MSFT,20130711 13:00:00,35.41,3556759
MSFT,20130711 14:00:00,35.55,5628513
MSFT,20130711 15:00:00,35.69,13228908
MSFT,20130712 9:00:00,35.53,5381409
MSFT,20130712 10:00:00,35.39,4801284
MSFT,20130712 11:00:00,35.32,2862605
MSFT,20130712 12:00:00,35.36,2372950
MSFT,20130712 13:00:00,35.35,2542211
MSFT,20130712 14:00:00,35.44,2571304
MSFT,20130712 15:00:00,35.56,9722749
MSFT,20130715 9:00:00,35.69,4254410
MSFT,20130715 10:00:00,35.92,4691981
MSFT,20130715 11:00:00,35.92,3739740
MSFT,20130715 12:00:00,36.05,4266673
MSFT,20130715 13:00:00,36.06,3080375
MSFT,20130715 14:00:00,36.05,2950501
MSFT,20130715 15:00:00,36.13,8357710
MSFT,20130716 9:00:00,36.10,5721236
MSFT,20130716 10:00:00,36.24,5080195
MSFT,20130716 11:00:00,36.17,5794408
MSFT,20130716 12:00:00,36.23,2964339
MSFT,20130716 13:00:00,36.30,3577371
MSFT,20130716 14:00:00,36.32,3809174
MSFT,20130716 15:00:00,36.25,7395303
MSFT,20130717 9:00:00,36.17,4152518
MSFT,20130717 10:00:00,36.04,6708660
MSFT,20130717 11:00:00,35.98,3471912
MSFT,20130717 12:00:00,36.08,1839835
MSFT,20130717 13:00:00,35.94,3802433
MSFT,20130717 14:00:00,35.66,6615016
MSFT,20130717 15:00:00,35.63,6867440
MSFT,20130718 9:00:00,35.60,6004570
MSFT,20130718 10:00:00,35.77,5726336
MSFT,20130718 11:00:00,35.76,5111374
MSFT,20130718 12:00:00,35.57,4531726
MSFT,20130718 13:00:00,35.43,3790364
MSFT,20130718 14:00:00,35.33,6644055
MSFT,20130718 15:00:00,35.37,8861871
MSFT,20130719 9:00:00,32.13,60945366
MSFT,20130719 10:00:00,32.27,43711163
MSFT,20130719 11:00:00,31.73,36060770
MSFT,20130719 12:00:00,31.54,18840620
MSFT,20130719 13:00:00,31.29,20404160
MSFT,20130719 14:00:00,31.15,19585897
MSFT,20130719 15:00:00,31.30,38234456
MSFT,20130722 9:00:00,31.76,23017324
MSFT,20130722 10:00:00,31.82,13718265
MSFT,20130722 11:00:00,31.81,5772765
MSFT,20130722 12:00:00,31.79,4832998
MSFT,20130722 13:00:00,31.76,5926657
MSFT,20130722 14:00:00,31.81,6761687
MSFT,20130722 15:00:00,31.90,13241532
MSFT,20130723 9:00:00,31.95,11589623
MSFT,20130723 10:00:00,31.82,10053386
MSFT,20130723 11:00:00,31.77,6614502
MSFT,20130723 12:00:00,31.78,4284759
MSFT,20130723 13:00:00,31.93,8996031
MSFT,20130723 14:00:00,31.85,6602663
MSFT,20130723 15:00:00,31.87,15470768
MSFT,20130724 9:00:00,32.04,10234642
MSFT,20130724 10:00:00,31.99,8562261
MSFT,20130724 11:00:00,32.00,8000680
MSFT,20130724 12:00:00,31.98,4073630
MSFT,20130724 13:00:00,31.96,3199338
MSFT,20130724 14:00:00,31.98,4439158
MSFT,20130724 15:00:00,31.98,7071047
MSFT,20130725 9:00:00,31.54,9605473
MSFT,20130725 10:00:00,31.52,9586971
MSFT,20130725 11:00:00,31.31,10404059
MSFT,20130725 12:00:00,31.33,8314923
MSFT,20130725 13:00:00,31.39,5092452
MSFT,20130725 14:00:00,31.36,4400786
MSFT,20130725 15:00:00,31.34,13855048
MSFT,20130726 9:00:00,31.33,4202084
MSFT,20130726 10:00:00,31.36,5352603
MSFT,20130726 11:00:00,31.32,5603785
MSFT,20130726 12:00:00,31.38,2604537
MSFT,20130726 13:00:00,31.39,3229592
MSFT,20130726 14:00:00,31.40,5479011
MSFT,20130726 15:00:00,31.52,9529575
MSFT,20130729 9:00:00,31.51,4155199
MSFT,20130729 10:00:00,31.52,4922722
MSFT,20130729 11:00:00,31.47,4170260
MSFT,20130729 12:00:00,31.47,2818078
MSFT,20130729 13:00:00,31.50,3749483
MSFT,20130729 14:00:00,31.56,2998952
MSFT,20130729 15:00:00,31.53,4932224
MSFT,20130730 9:00:00,31.65,4251171
MSFT,20130730 10:00:00,31.69,6423047
MSFT,20130730 11:00:00,31.91,10889934
MSFT,20130730 12:00:00,31.93,5558144
MSFT,20130730 13:00:00,31.75,3721413
MSFT,20130730 14:00:00,31.72,4336093
MSFT,20130730 15:00:00,31.84,8258460
MSFT,20130731 9:00:00,31.88,4395687
MSFT,20130731 10:00:00,31.96,7791034
MSFT,20130731 11:00:00,31.98,4255786
MSFT,20130731 12:00:00,31.99,4832380
MSFT,20130731 13:00:00,31.93,2675511
MSFT,20130731 14:00:00,31.89,6985716
MSFT,20130731 15:00:00,31.80,8569757
