SYMBOL,DATE,PRICE,SIZE
FB,20130517 14:00:00,26.27,3093138
FB,20130517 15:00:00,26.25,5219689
FB,20130520 9:00:00,25.96,8150386
FB,20130520 10:00:00,25.82,8856465
FB,20130520 11:00:00,25.76,5433761
FB,20130520 12:00:00,25.75,4818819
FB,20130520 13:00:00,25.81,3779351
FB,20130520 14:00:00,25.75,3857011
FB,20130520 15:00:00,25.74,7009947
FB,20130521 9:00:00,25.89,4215050
FB,20130521 10:00:00,25.78,4629889
FB,20130521 11:00:00,25.91,3229445
FB,20130521 12:00:00,25.89,2035900
FB,20130521 13:00:00,25.76,3226525
FB,20130521 14:00:00,25.70,2859355
FB,20130521 15:00:00,25.65,5133384
FB,20130522 9:00:00,25.69,4620649
FB,20130522 10:00:00,25.65,6117621
FB,20130522 11:00:00,25.56,4002755
FB,20130522 12:00:00,25.46,5325695
FB,20130522 13:00:00,25.34,5198366
FB,20130522 14:00:00,25.20,6639840
FB,20130522 15:00:00,25.06,12620067
FB,20130523 9:00:00,25.20,9969266
FB,20130523 10:00:00,25.26,7176840
FB,20130523 11:00:00,25.18,3819731
FB,20130523 12:00:00,25.29,2763442
FB,20130523 13:00:00,25.17,2921137
FB,20130523 14:00:00,25.11,5664066
FB,20130523 15:00:00,25.13,4721245
FB,20130524 9:00:00,24.83,5067787
FB,20130524 10:00:00,24.70,7986594
FB,20130524 11:00:00,24.49,8511728
FB,20130524 12:00:00,24.41,8378864
FB,20130524 13:00:00,24.46,5441243
FB,20130524 14:00:00,24.32,9479598
FB,20130524 15:00:00,24.19,12841189
FB,20130528 9:00:00,24.34,7754920
FB,20130528 10:00:00,24.19,15669249
FB,20130528 11:00:00,24.30,5106144
FB,20130528 12:00:00,24.36,4449617
FB,20130528 13:00:00,24.30,5009118
FB,20130528 14:00:00,24.11,4794852
FB,20130528 15:00:00,24.17,6787054
FB,20130529 9:00:00,23.62,11561534
FB,20130529 10:00:00,23.44,14004873
FB,20130529 11:00:00,23.59,7631493
FB,20130529 12:00:00,23.60,3849030
FB,20130529 13:00:00,23.58,5234827
FB,20130529 14:00:00,23.49,6153635
FB,20130529 15:00:00,23.31,14256559
FB,20130530 9:00:00,24.18,14189666
FB,20130530 10:00:00,24.37,12117491
FB,20130530 11:00:00,24.60,8599989
FB,20130530 12:00:00,24.67,6389566
FB,20130530 13:00:00,24.71,3532063
FB,20130530 14:00:00,24.69,4620874
FB,20130530 15:00:00,24.56,8584080
FB,20130531 9:00:00,24.81,7085871
FB,20130531 10:00:00,24.61,7139053
FB,20130531 11:00:00,24.54,3517027
FB,20130531 12:00:00,24.41,3679270
FB,20130531 13:00:00,24.48,2499497
FB,20130531 14:00:00,24.34,3152309
FB,20130531 15:00:00,24.33,6543352
FB,20130603 9:00:00,24.05,7410795
FB,20130603 10:00:00,23.86,6842840
FB,20130603 11:00:00,23.79,4974790
FB,20130603 12:00:00,23.87,3352185
FB,20130603 13:00:00,23.77,2728410
FB,20130603 14:00:00,23.79,3332300
FB,20130603 15:00:00,23.78,6034265
FB,20130604 9:00:00,23.79,5881339
FB,20130604 10:00:00,23.77,5162258
FB,20130604 11:00:00,23.79,3983964
FB,20130604 12:00:00,23.63,2826735
FB,20130604 13:00:00,23.47,4743011
FB,20130604 14:00:00,23.46,5606989
FB,20130604 15:00:00,23.51,5904013
FB,20130605 9:00:00,23.42,7525411
FB,20130605 10:00:00,23.42,8523749
FB,20130605 11:00:00,23.20,6187103
FB,20130605 12:00:00,23.01,9297078
FB,20130605 13:00:00,22.98,4799676
FB,20130605 14:00:00,22.87,6793216
FB,20130605 15:00:00,22.92,8454309
FB,20130606 9:00:00,22.96,4639699
FB,20130606 10:00:00,22.94,5162470
FB,20130606 11:00:00,22.90,3836516
FB,20130606 12:00:00,22.77,3532119
FB,20130606 13:00:00,22.75,3009917
FB,20130606 14:00:00,22.83,2586133
FB,20130606 15:00:00,22.89,6693427
FB,20130607 9:00:00,22.97,4978593
FB,20130607 10:00:00,23.06,10076941
FB,20130607 11:00:00,23.32,6918567
FB,20130607 12:00:00,23.34,2728297
FB,20130607 13:00:00,23.32,2722876
FB,20130607 14:00:00,23.25,4119167
FB,20130607 15:00:00,23.28,5965950
FB,20130610 9:00:00,24.18,13737089
FB,20130610 10:00:00,24.39,15095379
FB,20130610 11:00:00,24.45,7309924
FB,20130610 12:00:00,24.44,3738702
FB,20130610 13:00:00,24.29,5210438
FB,20130610 14:00:00,24.28,4094011
FB,20130610 15:00:00,24.35,6512578
FB,20130611 9:00:00,24.09,5634351
FB,20130611 10:00:00,24.24,7273916
FB,20130611 11:00:00,24.21,3693504
FB,20130611 12:00:00,24.18,2441939
FB,20130611 13:00:00,24.14,1969955
FB,20130611 14:00:00,24.08,3028018
FB,20130611 15:00:00,24.07,4575092
FB,20130612 9:00:00,24.18,3682318
FB,20130612 10:00:00,24.08,5431161
FB,20130612 11:00:00,24.00,3479649
FB,20130612 12:00:00,23.87,3311071
FB,20130612 13:00:00,23.89,2491180
FB,20130612 14:00:00,23.76,2977003
FB,20130612 15:00:00,23.71,4825863
FB,20130613 9:00:00,23.74,3758298
FB,20130613 10:00:00,23.57,5337114
FB,20130613 11:00:00,23.52,2900458
FB,20130613 12:00:00,23.36,4880379
FB,20130613 13:00:00,23.40,2464002
FB,20130613 14:00:00,23.44,3702673
FB,20130613 15:00:00,23.60,6813597
FB,20130614 9:00:00,23.51,3564401
FB,20130614 10:00:00,23.39,4441273
FB,20130614 11:00:00,23.32,2603385
FB,20130614 12:00:00,23.37,2253919
FB,20130614 13:00:00,23.31,2265978
FB,20130614 14:00:00,23.35,1732033
FB,20130614 15:00:00,23.67,13245445
FB,20130617 9:00:00,23.95,6667361
FB,20130617 10:00:00,24.08,5273280
FB,20130617 11:00:00,24.05,2486363
FB,20130617 12:00:00,24.09,3873639
FB,20130617 13:00:00,24.19,2636835
FB,20130617 14:00:00,23.98,4557493
FB,20130617 15:00:00,23.97,5466335
FB,20130618 9:00:00,24.42,9400611
FB,20130618 10:00:00,24.54,6915541
FB,20130618 11:00:00,24.59,3463904
FB,20130618 12:00:00,24.52,2440577
FB,20130618 13:00:00,24.51,2127957
FB,20130618 14:00:00,24.48,3326816
FB,20130618 15:00:00,24.28,8322562
FB,20130619 9:00:00,24.23,3496919
FB,20130619 10:00:00,24.24,3361010
FB,20130619 11:00:00,24.36,3575173
FB,20130619 12:00:00,24.30,1893386
FB,20130619 13:00:00,24.39,2064538
FB,20130619 14:00:00,24.42,6323989
FB,20130619 15:00:00,24.40,10448401
FB,20130620 9:00:00,24.54,7169594
FB,20130620 10:00:00,24.29,8393856
FB,20130620 11:00:00,24.06,3976833
FB,20130620 12:00:00,24.06,2666372
FB,20130620 13:00:00,23.89,8309072
FB,20130620 14:00:00,23.80,5057562
FB,20130620 15:00:00,23.83,6255705
FB,20130621 9:00:00,24.49,12952184
FB,20130621 10:00:00,24.27,6732150
FB,20130621 11:00:00,24.16,3561262
FB,20130621 12:00:00,24.26,4282088
FB,20130621 13:00:00,24.26,2908760
FB,20130621 14:00:00,24.27,2770091
FB,20130621 15:00:00,24.38,8241268
FB,20130624 9:00:00,23.66,9698932
FB,20130624 10:00:00,23.63,7094675
FB,20130624 11:00:00,23.61,4737194
FB,20130624 12:00:00,23.55,3393159
FB,20130624 13:00:00,23.60,3516526
FB,20130624 14:00:00,23.94,7004110
FB,20130624 15:00:00,23.94,5003184
FB,20130625 9:00:00,24.32,6061857
FB,20130625 10:00:00,24.23,4396933
FB,20130625 11:00:00,24.12,2502789
FB,20130625 12:00:00,24.12,1750846
FB,20130625 13:00:00,24.12,1784208
FB,20130625 14:00:00,24.11,1937609
FB,20130625 15:00:00,24.23,5493002
FB,20130626 9:00:00,24.52,4574054
FB,20130626 10:00:00,24.23,6586322
FB,20130626 11:00:00,24.06,4307059
FB,20130626 12:00:00,24.15,2684473
FB,20130626 13:00:00,24.17,2276548
FB,20130626 14:00:00,24.18,2528381
FB,20130626 15:00:00,24.15,5818852
FB,20130627 9:00:00,24.45,6447457
FB,20130627 10:00:00,24.73,8962561
FB,20130627 11:00:00,24.69,3333141
FB,20130627 12:00:00,24.67,3397045
FB,20130627 13:00:00,24.70,2690304
FB,20130627 14:00:00,24.64,2685045
FB,20130627 15:00:00,24.63,5549041
FB,20130628 9:00:00,24.68,5667631
FB,20130628 10:00:00,24.60,4063448
FB,20130628 11:00:00,24.69,3006011
FB,20130628 12:00:00,24.69,2335447
FB,20130628 13:00:00,24.83,3637664
FB,20130628 14:00:00,24.88,3941673
FB,20130628 15:00:00,24.90,8879748
FB,20130701 9:00:00,24.77,5282183
FB,20130701 10:00:00,24.80,4439151
FB,20130701 11:00:00,24.84,2248204
FB,20130701 12:00:00,24.81,1871653
FB,20130701 13:00:00,24.82,1490538
FB,20130701 14:00:00,24.82,1510645
FB,20130701 15:00:00,24.80,3299563
FB,20130702 9:00:00,24.64,3613132
FB,20130702 10:00:00,24.53,3870077
FB,20130702 11:00:00,24.60,1675886
FB,20130702 12:00:00,24.58,1660745
FB,20130702 13:00:00,24.51,1305238
FB,20130702 14:00:00,24.40,2971148
FB,20130702 15:00:00,24.38,2868204
FB,20130703 9:00:00,24.33,2650501
FB,20130703 10:00:00,24.52,2960798
FB,20130703 11:00:00,24.64,2132842
FB,20130703 12:00:00,24.61,2467921
FB,20130703 13:00:00,24.48,347969
FB,20130703 14:00:00,24.46,27216
FB,20130703 15:00:00,24.45,14192
FB,20130705 9:00:00,24.33,4736267
FB,20130705 10:00:00,24.47,4384879
FB,20130705 11:00:00,24.41,2346229
FB,20130705 12:00:00,24.43,1426301
FB,20130705 13:00:00,24.38,1446695
FB,20130705 14:00:00,24.37,1211161
FB,20130705 15:00:00,24.34,2875178
FB,20130708 9:00:00,24.66,4864989
FB,20130708 10:00:00,24.92,6182103
FB,20130708 11:00:00,24.81,2401915
FB,20130708 12:00:00,24.76,2142959
FB,20130708 13:00:00,24.75,1743208
FB,20130708 14:00:00,24.84,2622267
FB,20130708 15:00:00,24.74,3647105
FB,20130709 9:00:00,25.17,6881910
FB,20130709 10:00:00,25.26,5210774
FB,20130709 11:00:00,25.29,2838316
FB,20130709 12:00:00,25.33,2390008
FB,20130709 13:00:00,25.36,2478986
FB,20130709 14:00:00,25.37,2211040
FB,20130709 15:00:00,25.40,6445378
FB,20130710 9:00:00,25.63,6387998
FB,20130710 10:00:00,25.64,4160857
FB,20130710 11:00:00,25.56,2055468
FB,20130710 12:00:00,25.60,1697801
FB,20130710 13:00:00,25.67,2025418
FB,20130710 14:00:00,25.68,2832421
FB,20130710 15:00:00,25.75,5384396
FB,20130711 9:00:00,25.81,5635301
FB,20130711 10:00:00,25.55,7063962
FB,20130711 11:00:00,25.66,3343308
FB,20130711 12:00:00,25.65,1451427
FB,20130711 13:00:00,25.66,1587096
FB,20130711 14:00:00,25.67,2384587
FB,20130711 15:00:00,25.73,4702975
FB,20130712 9:00:00,25.75,2920406
FB,20130712 10:00:00,25.68,2847407
FB,20130712 11:00:00,25.71,1653613
FB,20130712 12:00:00,25.63,1660854
FB,20130712 13:00:00,25.66,1205422
FB,20130712 14:00:00,25.69,1174701
FB,20130712 15:00:00,25.78,4390860
FB,20130715 9:00:00,25.78,3223547
FB,20130715 10:00:00,25.85,2587152
FB,20130715 11:00:00,25.80,1439549
FB,20130715 12:00:00,26.09,5791366
FB,20130715 13:00:00,26.33,3954401
FB,20130715 14:00:00,26.31,2320282
FB,20130715 15:00:00,26.29,4500009
FB,20130716 9:00:00,26.56,5946941
FB,20130716 10:00:00,26.63,4917872
FB,20130716 11:00:00,26.39,6396832
FB,20130716 12:00:00,26.23,4801390
FB,20130716 13:00:00,26.41,2677004
FB,20130716 14:00:00,26.41,2246798
FB,20130716 15:00:00,26.30,3383348
FB,20130717 9:00:00,26.53,3377280
FB,20130717 10:00:00,26.45,3273028
FB,20130717 11:00:00,26.53,1970512
FB,20130717 12:00:00,26.65,3330059
FB,20130717 13:00:00,26.72,3131915
FB,20130717 14:00:00,26.65,1827894
FB,20130717 15:00:00,26.66,3944323
FB,20130718 9:00:00,26.47,4936758
FB,20130718 10:00:00,26.48,3868440
FB,20130718 11:00:00,26.38,2661192
FB,20130718 12:00:00,26.28,2447745
FB,20130718 13:00:00,26.17,2819212
FB,20130718 14:00:00,26.17,2329654
FB,20130718 15:00:00,26.16,4900099
FB,20130719 9:00:00,25.83,6898555
FB,20130719 10:00:00,25.72,11844921
FB,20130719 11:00:00,25.90,7043114
FB,20130719 12:00:00,26.02,3633594
FB,20130719 13:00:00,25.99,7177887
FB,20130719 14:00:00,25.94,4243308
FB,20130719 15:00:00,25.88,5220888
FB,20130722 9:00:00,25.89,4170451
FB,20130722 10:00:00,25.88,3350537
FB,20130722 11:00:00,26.02,4047138
FB,20130722 12:00:00,26.02,2340971
FB,20130722 13:00:00,25.92,2390876
FB,20130722 14:00:00,26.02,4301878
FB,20130722 15:00:00,26.07,4831541
FB,20130723 9:00:00,26.14,4220224
FB,20130723 10:00:00,26.05,4550431
FB,20130723 11:00:00,26.12,4026129
FB,20130723 12:00:00,26.11,3047459
FB,20130723 13:00:00,26.14,2964167
FB,20130723 14:00:00,26.20,4787748
FB,20130723 15:00:00,26.16,4004601
FB,20130724 9:00:00,26.22,3692073
FB,20130724 10:00:00,26.24,8008438
FB,20130724 11:00:00,26.37,6148741
FB,20130724 12:00:00,26.38,4080448
FB,20130724 13:00:00,26.27,3714220
FB,20130724 14:00:00,26.28,3709820
FB,20130724 15:00:00,26.40,11406353
FB,20130725 9:00:00,33.43,94273409
FB,20130725 10:00:00,33.25,55593852
FB,20130725 11:00:00,32.92,30848338
FB,20130725 12:00:00,33.36,35063080
FB,20130725 13:00:00,33.70,22476526
FB,20130725 14:00:00,33.59,21128636
FB,20130725 15:00:00,34.44,60489365
FB,20130726 9:00:00,33.93,29395435
FB,20130726 10:00:00,33.88,17428890
FB,20130726 11:00:00,34.15,22125217
FB,20130726 12:00:00,34.53,15741632
FB,20130726 13:00:00,34.30,15459637
FB,20130726 14:00:00,33.90,14497934
FB,20130726 15:00:00,34.03,17191900
FB,20130729 9:00:00,34.73,26919774
FB,20130729 10:00:00,34.89,18559291
FB,20130729 11:00:00,34.91,15521264
FB,20130729 12:00:00,34.84,12450664
FB,20130729 13:00:00,34.98,11613835
FB,20130729 14:00:00,35.16,14539998
FB,20130729 15:00:00,35.42,23676452
FB,20130730 9:00:00,35.67,17954017
FB,20130730 10:00:00,36.29,32825984
FB,20130730 11:00:00,36.83,19751981
FB,20130730 12:00:00,37.34,24548134
FB,20130730 13:00:00,37.11,22969330
FB,20130730 14:00:00,37.16,14246304
FB,20130730 15:00:00,37.67,38443490
FB,20130731 9:00:00,37.98,31430014
FB,20130731 10:00:00,37.72,25960502
FB,20130731 11:00:00,37.66,12872875
FB,20130731 12:00:00,36.91,25920729
FB,20130731 13:00:00,36.63,16144259
FB,20130731 14:00:00,37.02,16355982
FB,20130731 15:00:00,37.03,22241457
